id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11676984,Luxury STUDIO * PVT Entrance * WOW,gAAAAABddcx9ZYqTg8fPIqsPugLG1O0RCDoFSHksc2zHO_zOZS47seITHDi8Qy5xaI3GMtA1t532iHgFWbWL5zql5W2T_IO-vQ==,gAAAAABddcx9_M6A_VFIx4nTTicXBfZont-IJ1rSU78DH3jki9Jqv1qA7vPbSYMzODmN4penrIC1Tf9gAWb1APOq1vsrKKsMUA==,Manhattan,Upper East Side,40.77654,-73.94904,Entire home/apt,165,1,141,2019-06-23,3.54,1,262
31898844,Eddies place #2,gAAAAABddcx9dU5wT14kg0STntBQvnh9Hw5E2Sofcnsh8IvG-byly2Aa1c9aCL0h_sWtu6bwEW9uwci0PxD7ywyFjvMxS3Z26Q==,gAAAAABddcx96igpcuVuekzvrRLwB1ze91VegJRbB6tJIJoCyRZnp-xZue1UFZTaV6_v_7iBmtBADWWJJ0A7EG7hgijZn2J1AQ==,Staten Island,Huguenot,40.53982,-74.1728,Entire home/apt,75,2,20,2019-07-07,4.38,2,229
21701058,Luxury 8 Bedroom Townhouse in Midtown-Sleeps 16,gAAAAABddcx9jnCqyhdXfFo5KfWNx4U27newvRP6Wq5iPvUIVv6J-TrI-6NBINQ6p1gpbhVe83zgdTlnOz05y-hnLJIb1L_XCQ==,gAAAAABddcx9qAEhXsc8fSkP_ekPtN1Etofk5d8P5PGsxTDuhv101kyyat-VDYmGqoQKOYMqS_LKfTK9osnySqrX8yCsqt7mYw==,Manhattan,Hell's Kitchen,40.76481,-73.98845,Entire home/apt,2200,2,6,2019-03-02,0.35,3,217
34120977,"Chic, Spacious, Bright BK 2-Bedroom w/ Backyard",gAAAAABddcx9Ud96vZK1ammRnypI95h9OHPSz-7R_wEd8ulOgKlEBJ6DRdzZWONthhmJ4M9CTII8LDVXQFXX6Go6tXK3j-sABA==,gAAAAABddcx9JNYSSk0unvLxtUOO-MusLi2VzrgUXhpIO_D9Reom9diDuv14PMZ7xuBz0OVgKAmuK1Vw1XPqi9NcZ6dvwrjWig==,Brooklyn,Williamsburg,40.70992,-73.94969,Entire home/apt,305,2,14,2019-06-30,6.46,1,296
29703038,LUXARY 2BR DUPLEX LOFT Downtown Brooklyn,gAAAAABddcx92jx7aS-0_jdbbEpH6zJHJ4vp7fBiSAFPxIVCZZxcUWfCad3IyUHsQx-rLIJxm1px4YonaW0ky_eWw8HshHop5A==,gAAAAABddcx9PMuQtJyo42eSrshO6ijsyOtzu-NaIrku12MVZW1upOCz-ub7YcfJJFtJGOKQX2A6SztyfTv7uo-k77SuVsmljA==,Brooklyn,Clinton Hill,40.69509,-73.96462,Entire home/apt,191,1,42,2019-06-23,5.94,4,28
16829867,New studio in Murray Hill,gAAAAABddcx9ccrbzWuAcGVrZ4S-J4IxesBS8VDWGotVKKrzKM9rYooMX2ARFU7kdLTco3ZGxsMkSD9O-Fh_9fL99tm4T4aDPQ==,gAAAAABddcx931Xpk9cRcBigR3zuJHlUzznBJp62zYf3WdQQTCFEq8SBlZowOT33a04qaiXty3NpbZqQULhXmvMAJDCpo43QdQ==,Manhattan,Murray Hill,40.74976,-73.97444,Entire home/apt,130,2,0,,,1,0
31589769,Beautiful Duplex Apartment for Rent,gAAAAABddcx9C5To4PzC6JWyTFKKGPSnuh9TFqQQOETBQ-8BqFg8DEAyk-UkFLDgsesd4qbdonKYkbbTQIe-tnG47DgGOGlyGA==,gAAAAABddcx9Oje9hGua7bVgXYCHIHzmXuF7W1FzFtm8epqK5hHMjnkxca8M94vH7tcJiE0UUk6anfXIiZIYNon6ganJHRPqQQ==,Brooklyn,Bedford-Stuyvesant,40.68521,-73.95184,Entire home/apt,80,2,19,2019-07-07,4.67,1,81
467634,yahmanscrashpads,gAAAAABddcx98nZBKvGu8vR9E-yHste5IUvzyQo3mnymoC6tId7msYUFrh45s96gJ3U50JDm2PuaQuUNRVIyMGjIWcg22ptprA==,gAAAAABddcx9zb2E-BFPqDnmoRaScKpjnVyssPq1o967IRjpoCvTTuyWHuOWdYZEJnuAOypM-pcaR8Nfyxv72ssG3Xl5-RIUvw==,Queens,Jamaica,40.67747,-73.76493,Shared room,39,1,454,2019-06-18,5.27,1,353
30690804,Cosy APt,gAAAAABddcx9pCHx-hY7eqg91kuC2FL6uXb1Rs8RsmuavnAqWC56H-nEh3SdSoq4NsaK-lDiwcGuaphu0yflaKCxYOnEvwlkUg==,gAAAAABddcx9ppii3dN_zOkr1KdvsXtdamBkYHkm-6YlV_unkB6nmsNcChLq80fEprnufMwUi-E55mxZLiCbv8BZ5IFJiuybYw==,Manhattan,Upper East Side,40.77778,-73.94893,Entire home/apt,120,5,1,2019-02-24,0.22,1,0
9471997,Lovely 1-bedroom apartment in SoHo!,gAAAAABddcx9j3TTZrXodcDbSjE-l03GWtUD9agaFQ2lmum8jQLkTpIu05nFNO-twx2J8fK4F9QRvwwIo9h8KkW4xvzWR8Ktag==,gAAAAABddcx9bVnDzXCrxi_xg2r4tr67_hnBRq-vCQ3E3Vj7mfzfAXAb8bHCARzeDmd0FJhOvpowX-R2BDKvAVp_sVYbbMwEpA==,Manhattan,SoHo,40.72615,-74.00225,Entire home/apt,100,4,1,2016-03-08,0.02,1,0
6460353,A True Gem.,gAAAAABddcx9dJh9PUcqiiiJ3t-T7JhzkjXUc1AnPo89GY0SE-7Gp7n_QI3ZgQYZMeQ6w_ZEcXov7EDPtADt4xFTC3Q2PO7zTw==,gAAAAABddcx9p4BfKbAh0oLHtYzdM5Sy9ArZNcj3ViKBZkjTfOuZ5yFNUB4X_MLEQ-i8Hke_CiYT3f0ofu3dgUTNIaTjNKsQOw==,Brooklyn,Prospect-Lefferts Gardens,40.6566,-73.96162,Entire home/apt,150,2,17,2019-05-19,0.37,1,336
15539709,"NYMT05-1 LUXURY! Studio, Time square/Doorman stu-5",gAAAAABddcx9i3Ji6mFOED44rHZO7N9K3tH_PWR34RWATPr2ASz-GpxUxCkesWWNXBxByCUMIaprET20-0r4pMYCEzCvHKD7LQ==,gAAAAABddcx9eqnuJIX6PePmMwf0yKIuneQQNHU_QP39j2Ply3hUWvtjYnXQB8xYsoTFgo8vN68pkUJ4bgKnPDQEgk0TGHVIQA==,Manhattan,Hell's Kitchen,40.76406,-73.98868,Entire home/apt,150,45,6,2019-03-31,0.21,12,267
36318888,Cute bedroom in ideal location in Williamsburg,gAAAAABddcx9MwK9Rhm7ImDtyOY6XGtt65BR-RiAJIPMfy1-PAn0Agm1KhG_KGhv7T3JNAKRdZBZ4PcZRVji_qZ8ozEuh2H8cA==,gAAAAABddcx9y9-TiU_aAfgOTwVkRczhog44a3gbsB-Yr-9-utBeqD9doa1elYR3tyebCTqK52EJgNN2Ev-0pid5w9elglfhtA==,Brooklyn,Williamsburg,40.70928,-73.94066,Private room,59,4,0,,,2,297
4052514,Wow!  Two Bedroom Apartment in Safe Neighborhood!,gAAAAABddcx9y1jEkt0DDOB56B9Uv6fPqdnBbmCROzpqKy8T1ROUuBCQ-yYhJr1ndBO10WUYcCchX8OnlCC0EC70Q3_ywQwpag==,gAAAAABddcx9UAmXKKqj29k2IO_cc-nFzeESUp6XgFx6yznh1VTuPK07E6y6rulOENKoHjBsoNRQTjZVcd7zJYE6dvuPouDbTA==,Brooklyn,Windsor Terrace,40.6501,-73.97985,Entire home/apt,149,4,143,2019-06-24,2.62,1,254
14769619,Cozy minimalist room close to train (1),gAAAAABddcx9XffaQfz2R7imeeX1JQ3kjoGlqcfEDn0elVbR9KWBMZJnu-i6YF6eSzuxUtSxTUETf4L8zOA4YzaB_4DiCV_LBg==,gAAAAABddcx9u1YUzImX1n9OhNmQ9Si2ESxnYn50gRyBaAgrSQd2SRUOVPRlgN-QJXi6VM7GacRSPfkybVeA8CWZpA-djg0BSw==,Brooklyn,East New York,40.67539,-73.89039,Private room,33,3,101,2019-06-16,2.92,8,323
274329,Fantastic 1-bedroom basement apt.,gAAAAABddcx91C8NTxWbOl_CAOQpx_s0QCeiDm5p_TDPjPVA-zT0Ud1aAvKTLdlrmvXOKunc4Om8RIoIHp4GAbFotumZb0DsNw==,gAAAAABddcx9DZesA2Q_jin0QilKCYW_nOxIv0DpkxFnrxKPw1Mn8-RNjmt0AtyRnUk_gB4NIL1JNR5tlKW8hq4NIFptRF_Dqw==,Brooklyn,Bushwick,40.70642,-73.91665,Entire home/apt,110,3,115,2019-06-25,1.75,2,28
26815416,Pinacoladaburgh,gAAAAABddcx9mI9WrO6xqlSo6TcdGZjJLcBVTeqAyweIw1NURvjPXuKT_ufKbXZ27Sr6MvurwxOQv1g8Nu4VbEhKWpkSGQcBzg==,gAAAAABddcx98umhGABjX-jqxRPCGAjw8vgFBsYhncK3BGVAK2_QWQCLC4_ELGfoO88A1MddUOXtM3zwYynatiM_1tL_DRuv1w==,Queens,Rockaway Beach,40.58739,-73.81746,Entire home/apt,75,2,35,2019-07-08,2.97,1,125
807535,Spacious Private Bedroom Brooklyn - Williamsburg,gAAAAABddcx99qHhUKO5NuaHBpLZg0h0BWrNR6gk1ix0JfRBICYo2LCo0ddc4_fgjSBnx3GINFmmm-BfLcLA-UZNfS88nwvokA==,gAAAAABddcx9cvgaotKNnTNKoUs-wh9kHHZgZ0e0r_mTpWgucPxbO7v8AvDlyiAe9CVFQJxRLeK3OnWgp60c-PRMzhCK6dd3tw==,Brooklyn,Williamsburg,40.70876,-73.94971,Private room,79,5,5,2019-01-02,0.21,2,198
30437291,Beautiful large room Manhattan/Roosevelt Island,gAAAAABddcx9FjYLNcTvfnnu5cTo3xTYG7ODh-Hny0ihweBMABuwT7m-TA5Ys7oP3KPTtnAobRi6sPJ4ehsDXicbqA0RZW4umg==,gAAAAABddcx9YBf7jqBmVmke466VCa97X_MbMp0xrx-XtE_hwBCWTNWPjsqP79Vnxex0BI8bVUAda6vUIXuNbRrxzYPLph97Ng==,Manhattan,Roosevelt Island,40.7616,-73.95052,Private room,55,21,1,2019-03-08,0.24,1,342
24535857,Sonder | 21 Chelsea | Charming 1BR + Rooftop,gAAAAABddcx96OrJFiEYGuzkRmIlGen4bbldNr_C02ofe7L_tjTYWjCTCIwFPSI7vjCE9MRoIdEoZH3lwQXhufE8IO8QUcIytw==,gAAAAABddcx9Ajd2_5bQwaPInw1nVujYUqr_--x9kacVSa5zQScJot8mCKUaXWVJSeIqkivsnEzeBq1VfvKRYFYYiawrpNp-aw==,Manhattan,Chelsea,40.74081,-73.99616,Entire home/apt,265,29,0,,,96,331
4718436,VIEWS VIEWS VIEWS from Designer Apt,gAAAAABddcx9vNgYOyU4QUgSByBJFmAvMybH4ZCHLJXtLqWmPa94K2aSYW9jasgJpdSeh4eHGxxhuBFsTPGKbADlL0_aTAl03w==,gAAAAABddcx9fv9b3kbI4lnIIH7paFTTU_iqtYyv8eB26-6s2dz6XOsnWW-orkASlhXLcDXZvVQi525hL_kzK7z2MvC2_E3kjg==,Brooklyn,Williamsburg,40.71751,-73.95839000000002,Entire home/apt,525,6,28,2019-06-16,0.5,1,365
35871515,Sonder | 116 John | Stunning 1BR + Rooftop,gAAAAABddcx9MbyP1YE-AwDwM2vWiAVXsMOIiAu3cnnqAQ9Y0o-jY37wrM75LWgWOwjvlLJ_puB1LYoQ2mS5qz44AVRApxSJHg==,gAAAAABddcx9yxJ32JFCFa-hgPKUIwroG9twakhvcD6qqOhmryzNWb6M8k_x9RWCdwR-9jOA5M2S0LzFoHHM2RkXgJbOdKlsKw==,Manhattan,Financial District,40.70772,-74.00673,Entire home/apt,165,29,0,,,327,347
30201810,Beautiful and Cozy Apartment in heart of NYC,gAAAAABddcx985Rl7LHtcuG4PgquEnvxzSziPuAfb7q6M2rR_JIliiXx4mIvaaZhgXDHwlWnGw1RDelrXklPgt-EBvdXQq0MfA==,gAAAAABddcx9EugZDJFEBv917HJXzz40gfP7wz6H7DXbJfpRRI03-tX-MjcRpTOyudfg7VG9GOnVXhd4V459qlGk0AKlu92zBw==,Queens,Rego Park,40.72664,-73.85884,Entire home/apt,250,2,1,2019-01-21,0.18,1,365
7572637,Lovely 2 bedroom prime location,gAAAAABddcx9uKM8n6j73H7r0VNqnxPRp6GfLFfsmYgya1V0hNrG_9NS2Z1tRL6PKMziSFvr2L_ow939dMefYVl2tQIASHotqQ==,gAAAAABddcx9s8AiJlhogScI6TXt1E7S0tE5LIpFtYugR-iQMBLPWze3oC69Mngy1GAj1ZYJcAb_9it2K6R7ahXhy3xmDN0Ukw==,Brooklyn,Prospect Heights,40.67505,-73.96710999999998,Entire home/apt,175,2,5,2016-09-18,0.11,1,0
28334679,Astoria Apartment,gAAAAABddcx993D5kKdlEFCMcDlz6lJRAupzeNfedz-mGazPlJvJ1jypcAgzHmAzwiAH4OxO94Iozrti7hwGxctyNzFPqv9Gfg==,gAAAAABddcx9OpmcreQtg8YhohgyoSWvrS2SA7KQQk9B2hjz7b65cObQHx8ULj9ILSq1quArKuIBcU7Khad4WeGAlCIqcUNEaw==,Queens,Astoria,40.76642,-73.91637,Entire home/apt,125,3,4,2018-11-25,0.42,1,0
19964262,Hendrix Street Gem Rm #3,gAAAAABddcx9WxaPM7um6CbnCAS2QFhF7lTRhsWS3GaHaS6e2uGazDEB9qKV04QLMyDRefpLLZXICYvWoB5fW5V9iAQFzGpIag==,gAAAAABddcx9JqGw0mv3LhToM5N5j3jlT6YEvLcnKIB-WU7XnkNRnAdcXXxTDugV1CpS3l9ahl8_t8EKIpRvbkiIMwZRcVPTcQ==,Brooklyn,East New York,40.66535,-73.8891,Private room,40,1,104,2019-06-22,4.53,5,36
30186710,Private bedroom at East Williamsburg,gAAAAABddcx91GyTwfry_87j7GRziKrqrHhKO2oh7QhWa1t8aq9j0vK5Ay7Of_a6K65ZPYvw92oHS5fsmdsGZMNfOwOyUBkqag==,gAAAAABddcx9qyXbkNgcemsZjp3C2W2xEJhQgf5N-3-BALx_3vYZ47ka2ZuXvbzQ-kVnx72iHmnswKtUTZakHRNgS_8rFvZxvw==,Brooklyn,Williamsburg,40.70316,-73.94914,Private room,110,1,13,2019-05-26,1.85,1,6
11190701,Large room in spacious apartment,gAAAAABddcx9_3qRfXnMwQJy4cZlkUgTdiTlOIWGD4A7SQy1h4qkXRlLKOUHdF1V8g-yKIlE9iYfKYgERI4Wb39-kSvsJ8Wd2A==,gAAAAABddcx9zfUmlC4qd2g1nWzlOQM5TEWwtJoh4ufUMgaMMtduhBqE41MnQoXkn_tNkUjPKvXuDCV5j0pxEmg5Be2g5z9TeA==,Brooklyn,Bushwick,40.69931,-73.91603,Private room,39,4,0,,,2,0
16546557,1 Person Only 1 Bdrm LES HugeDeck,gAAAAABddcx9sUl6fyEZkup7rCcRhjKRv5EcRZegPzzxc0ql3WzmeMfN94GYo_IUpPxB8nQKDwYBph7GMrI8ZP6ilB90FHQFtw==,gAAAAABddcx9SXJRqs5JY35-0PGKmRadqzOG2yuj-DijfVz8uCbat3l5pT7lGpBeAiTG__Hn_pLYjJCWywZdWUogsQiQUdBcZg==,Manhattan,Lower East Side,40.72198,-73.98785,Private room,90,2,77,2019-01-28,2.5,2,68
31194144,Brooklyn apt 10 mins to Manhattan by subway,gAAAAABddcx9y4BhcLkMzqsas3O3HDhCyTru3UPqp0hwwteBx3nWES71UVqlvcT5nosC7N3FFeLrmXh44-PB0wjm9fCLDNs2pQ==,gAAAAABddcx9h8MhnBoOtX2iBeCle5v8u3pxreX-EjKCS6_9QWvf1luNXH_4vNog7Cg_gDUatFY4RJGx7IsTSL7kU-KPNy6jUA==,Brooklyn,Bedford-Stuyvesant,40.67872,-73.94805,Private room,20,10,8,2019-07-01,1.4,2,38
4693338,"Brooklyn off J/Z, Newly Renovated",gAAAAABddcx9-KJ3TEy-tK_hpUZQI__nVATxI40k9-ldPMd3xLfi3rZKSFxg5rGjpUEfRbuZNDwSXA8XUZD57cum1IgcRYWi_Q==,gAAAAABddcx9UOD2dWEeUvyPQq7nV9RHVj_JmOXlOqwDSI-BBLaCK7VlhDKErURI1GIdfiGc9hHuy3t7oC_cD7PT4ryiRwleTw==,Brooklyn,Bedford-Stuyvesant,40.68229,-73.91574,Private room,46,4,3,2016-01-03,0.05,1,0
20845031,"Homey Midtown East 1BR w/ Gym, Doorman, near the 6th street by Blueground",gAAAAABddcx9cky7j52FXOpJQQDhGLMR_9uNrgLt9U9vqa1VRHHlP1GEd0v9fe56Bfeu1mzJiZ-Ic5UA1p_rXeD8opkNw5AD8g==,gAAAAABddcx9tVTwxsv3C0odCZ6ag5X6MnTtOL2PS20BnrqZOLcQe_moi3fDXJWHorsmMsw2_MpzS3H9K6ytf0oQYJveZvRCbg==,Manhattan,Kips Bay,40.7451,-73.97915,Entire home/apt,308,30,0,,,232,156
9713997,Extra BR in dreamlike soho loft,gAAAAABddcx9ihRLlJVwY14Wx0Pw8NZ4uSFhZnoqIZ0dt8u3fuNrtZ-lkfjnkuZoCoJp1Qw5FDjK89TPt581Mu-Cils7qFucVw==,gAAAAABddcx9vQMbWx74WcCe4tPupkcNcjW57aSXDv2pQdUxF9_KoESBk6FhELMaHK_Ltty7VtmdU66D1a0RIl7ny9bxIxbp4Q==,Manhattan,SoHo,40.72145,-74.00231,Private room,200,1,16,2019-05-22,0.83,2,365
28497028,Heights V,gAAAAABddcx99FMC-oLwqB4yaNtFGC8ilzRM5iK5D9vGHzwzrPE2uOBfaxIm7IXQPusI0gA8nHffhI6A15hKp-fS7Q3Ag8nMCw==,gAAAAABddcx9T6i9XpneUusvDQb0rJbWDYzkwJFNv_hOT-09NcxNRRsWvRQ6GynoVuS6PFzkQbiJ96PVmY93xkDd7oj4KycVjA==,Brooklyn,East Flatbush,40.66148,-73.93408000000002,Private room,89,1,1,2019-05-19,0.59,6,365
32646039,NY Spacious RM w/ Own Bath near train & LaGuardia.,gAAAAABddcx9t3wyKMgxMRSo475Pd_uqM0Xu_FDrXZxexXBW_AyImcWPuHzlYyX4euy3Bp2nrpZdFudcJE34U_2BQE3Q8IEGvg==,gAAAAABddcx9W8vm9MK8En3ZONdydFl3WLQ1KES-r8UUulXX_0uXEW0wv5vbfNfnfyaDOStnPd8Tm5ZU72XyTn4NpiShFF20fg==,Queens,Woodside,40.74683,-73.90654,Private room,50,30,0,,,103,94
20621540,Spacious Room in Fort Greene,gAAAAABddcx92NBnHoP5eR8BFcFyDMEgCgbZUf29s4C5ulqysfsIhsoKM2ckomjuCXGqjYiCYimQjHX13oG4FNL5RtvcvXNR5g==,gAAAAABddcx9pRTkx6Lfzie0k2LP2K5HHvJ65DY6Mlm4jHABg2iNGK9iFMsa7pAauBykD9nMQLpIiyNaxVtPdRrtpj9eLAzf1Q==,Brooklyn,Fort Greene,40.68703,-73.97575,Private room,67,3,1,2017-09-12,0.05,1,0
30885018,"Country home in Manhattan, w/ fireplace, backyard!",gAAAAABddcx95B_Dclfy7DAvxi3qclr2RI88juDnyhtmwE0-V0k6su4_WIGzFZkpyQ3KIOYItPdrxIAI7zwy8sV4lNuJp9PNIw==,gAAAAABddcx9xJ3yTfYNDFFKJvzkVMfzFoNsMIxq7vBnEKiQP2TJjw0yQZa42kywz9BC3zuET6TqOTiU6iL1syXUbR_FrAjp2w==,Manhattan,Upper West Side,40.79272,-73.97069,Entire home/apt,515,20,0,,,2,0
2089712,Spacious 1-BR Midtown West,gAAAAABddcx9Gc6fUnA7ORfYgd09dE3oWyssOndb3vvFTuUVjV6BkrRBQ-zn8PjwvXtHIv-0FfYDhtBIGkYdvZvDshSEFYdZfg==,gAAAAABddcx9bmq56VbxBiE4fhZM2UmRSLko2JFnwapROH79Qkgd9d9tYkrNAxC5v9AbymwTG4-kReiMkz5CsBL9FOwFWThqpA==,Manhattan,Hell's Kitchen,40.75774000000001,-73.99371,Entire home/apt,119,2,3,2015-12-14,0.04,1,0
2334411,Amazing New York apt  in Harlem with Backyard!!!,gAAAAABddcx9VkqGlPGlJKC6MNnz9Hws4JsCGBvZc4iHn82t5g6ab_-0Vd56zvc1HbpsdR-4_Xc399ChFrZokogAVpf4MLPg8w==,gAAAAABddcx967yYUfOrD1pLYfNSMT5Bn2z0bE6wAwLaQJsx6NDW8rd8u1vJsDtqJpA4BARSdzF6PYbkyazV1-7gCHPFPzuTIw==,Manhattan,Harlem,40.81128,-73.94117,Entire home/apt,85,3,82,2019-06-30,1.38,1,35
6142960,CleanLovely 1BR Apt in Clinton Hill,gAAAAABddcx9HjzbpZ_LKjNgdMXl-xKyWeyPQ8rIK94uTMNogUPgcGtVJdgXgJK8ZMigIWszfGu7Ael__iZj3fNTmBfnEJp7ZQ==,gAAAAABddcx9w62YdsyXXl9Ji6KjfjmQtxdNd-ceKmoXL3SB15l40FA6lO09QuJ2FiSEmEFOrdL1XljSoF4UqNdfSpuJHzZvdA==,Brooklyn,Bedford-Stuyvesant,40.69315,-73.95998,Entire home/apt,110,2,19,2016-06-10,0.44,1,0
24360537,Lovely cozy studio in Upper East Side,gAAAAABddcx9aSW-qSqLzIP3Uqdu4va7GgEvlLJuv9iOI_rG3tuaDKSeSPS_RZjOqmiOq7NYCVpQQCAVAUBN_V1QjaO355kKyA==,gAAAAABddcx9EJOeqAp-lzPd5nAsYQF1dlBCT54WuuCFJsh_AEN_pcUcvp60RJvSWBIv7UGRJOgq37l0GGBmcULg-XE81LC3Ow==,Manhattan,Upper East Side,40.77759,-73.94688000000002,Entire home/apt,118,3,1,2018-04-13,0.07,2,0
10039992,Loft @ Heart of Williamsburg,gAAAAABddcx9qzIg8K70nxaFxwUNpQYmD5_V6Ga67J6walV2c6XzQ6J7irR73CnVQCv7fCFEWgZIe172qcg19iOI3gdj_yAIzQ==,gAAAAABddcx9EQQ52YfptaGp0HA9jvgC1Twxw3MJAeqwQs7LmLU8wT93jkEo2e_e13OuusBbCuK420g6oLYCLidbcvMXp6Bi8w==,Brooklyn,Williamsburg,40.71686,-73.95428000000003,Private room,79,5,3,2017-01-02,0.07,2,0
8837432,NEW: 2 BR Steps from Times Square,gAAAAABddcx9r8AfcUHD7BT9LWefAs4FUd6zRnnPsP6Jup0M4Uq9K1RCPn9hJIybsO_7kyXMoqVh79UvQgKmshh6eWaH24zKKA==,gAAAAABddcx9oxhxgf1VDMBUE2oTSSnPqqJrDF2RvhznVt20TR039RIeu6qZ8s3XyQ6u6HOIu3-C9o3gBpvpDpwyLARaPTRO1zj8us86Ra8yidkViig9CL8=,Manhattan,Hell's Kitchen,40.76206,-73.9937,Entire home/apt,375,3,3,2016-01-02,0.07,2,0
5162578,Best place for families & groups in Manhattan NYC!,gAAAAABddcx9HJx3JK93wyWDiBAkWtqgJclDuRnAgwzHPbhhmu8GFmfY6cgWItUdC6NbacNb5if0EbfAVF-QN9S9kcAmsVlkcg==,gAAAAABddcx9smQX5aaC_QuYD2468Xb3VxFBQU9g705hlvkOvl62lvRxtSQshsQLW8K_ZN_dP8vVd-yn5JZTv96ouXSk67ezUQ==,Manhattan,Harlem,40.82774000000001,-73.95181,Private room,115,1,28,2018-12-08,1.13,4,6
15511749,"New Listing---Clean, Spacious 1-Bedroom in SoHo",gAAAAABddcx9usJGAbwhnhO6lD_7kMEbS8_LvLJg-X6kzjbKlvG7-apKFaq6DPN-iGA1TykcYK1b3DcNRf_uBWkz-0ObdNnFQw==,gAAAAABddcx9qtVr1hPVB0H2aXbpg4NYtGoO5pXNPEJ0D7nr_0ghoJKXoexTzKO7QIB4M6PUpZhKpsWJ54i9na8S6sXXKoJPLQ==,Manhattan,SoHo,40.72391,-74.00658,Entire home/apt,75,4,9,2018-10-17,0.53,1,0
5434197,Convenient Room Near Subway ABCD&1!,gAAAAABddcx9fKSYlw2tw1dm80LESTpUg1xUvvvbpl4E8HUF1fdqn7-m93ISktxurFWh6WO-IoIucmGVKVELkEZKp-aQFwf1eA==,gAAAAABddcx9Bg-L9WeSI_JW_xeyW0VitXo90X7Ks4EEL6OJpjH90GF6j6B4A6mpPzykcw6pXr98dV1I-Zjo_8bcf3NnrVk5_g==,Manhattan,Harlem,40.81663,-73.95315,Private room,55,2,71,2016-12-15,1.34,3,0
22713035,"Bright, minimal hideaway with ensuite bathroom",gAAAAABddcx9Qa0HMckMPhf8N-2l-lWBwsKbfGCHE1WAfb48DoFoVSFIb6ujhC6koC7sZCYRA4g55KrbmhfjI3dnImW5xbGeCA==,gAAAAABddcx9mO7j3wO-uRCc4O8dqCEZNgcGLCORxtqEFwWS5Ca9w6mx4MvGOiVTwDuasaxxUA2VreNrEKbsi6onwRZgJOG6FA==,Brooklyn,Bushwick,40.69928,-73.9309,Private room,66,14,1,2018-11-13,0.13,1,49
20541892,"Lovely Apartment in trendy Astoria, Queens",gAAAAABddcx916a0m2c6Qn_IhK2DR0JEaHmJZZdK9Ri_2AsVhI5vofwD38oY4ulixaVaApRHGY2LLUcPX-IGBKaJ3mCGbHxK0Q==,gAAAAABddcx9iv5Nx56hXx5M1Wr7odnJgwO_UQv48BanrFxrG8YEJRdcVbpI1wDUxMgci02NelXAvNKXWqMeTa5J7zvD3bXd7Q==,Queens,Astoria,40.76437,-73.91937,Entire home/apt,250,3,3,2018-01-02,0.16,1,1
17586014,Spacious and Sunny in Prime Park Slope,gAAAAABddcx96yg54zjEpAi15H0QdFZAYZLtQL_BacfoX6VqESJU3ZwtS9QFn6UAq4o7gAZ5Cnjrk1a8xa6DAHbYlqPf7U7KZw==,gAAAAABddcx9taG9NmhubmoJSH3bpTiSWvSGesL7HQQC4GRWiaqsTAwXQDgF6lvO9VOSz_AjN2-w3fM7SPaCcLqCvJojXCfFhw==,Brooklyn,South Slope,40.66317,-73.98465,Entire home/apt,175,1,2,2017-03-24,0.07,2,0
9137941,1 BR UES Apartment,gAAAAABddcx9q9ilB_GILdpLONg0KlIEHN5z7VaeNY3RGSXjhvzTMbxaxnzjBd0NRpGUsH40TbMXtN0tWq-OXW5kBH6L9xzXuw==,gAAAAABddcx9Ka8Oh08ToVJqRgi2fh_Mqredca91ewEQ-9n9ukm6MMUma2UHfAeRJsIPhfV_z2XtiSIn5_3sq1dWnzjMpMDxCA==,Manhattan,Upper East Side,40.77012,-73.95777,Entire home/apt,200,1,0,,,1,0
27026461,Room available from July 29th to October 31st,gAAAAABddcx9s3IjxWSukp29Y4qcPaUKL8aOeRZ3yaKS7QzwJpLIHT3yhitQHZAdaGHZg7tJbOaYf9GM2z2GUvGAUQCayGJOBA==,gAAAAABddcx9CNnKKkJBPY5O4AttsTlDcELkjgIDK9rGoHU5FXvKRMm4yJDeHlKXL9-oyYlaMcCS_tuTWnO6ckec9Irch5GMnQ==,Brooklyn,Williamsburg,40.71653,-73.94131,Private room,48,90,0,,,1,358
11941755,"Stylish, Spacious 1 BR Apt in Heart of Village",gAAAAABddcx9dr6QZTPFEO5D8Qawj2nTScC91bwyLTYEFRNZzAXOmOaO2zrkrDMoGTz6UrlV9eOijYo41afIP8yD-WnntAyEQg==,gAAAAABddcx9lzk3F1gB-njC_NiMeGdtstnT9dqcSmImpiedr5CYcZCjgPGNneFS7CtQE3-w2WnpcR5qiMD9ovtAndorjZkpYQ==,Manhattan,East Village,40.72548,-73.9857,Entire home/apt,133,2,72,2019-06-24,1.82,1,0
20821762,Sunny apartment in the heart of trendy Greenpoint,gAAAAABddcx9D6mi0CgfUQXkWNYyIH7hWOhfL5JU8lBqkEs23kmWVKyai_vh3ipS0snS0HYMJAFXfABPqjKTDOwkXfx6J9aP2A==,gAAAAABddcx9BrWIMPXzJ06dcto42UVCTPnYOkL0qJ2wGtAhdO-eNCvzKViB_xM2fwvmKgvu8AVQDLCKg2K5r1KWJC24wLYeNQ==,Brooklyn,Greenpoint,40.72917,-73.95130999999998,Entire home/apt,145,30,44,2019-05-25,2.07,1,205
